Serial Number:20755797 --

"Date Time, GMT -0700","Temp, (*F)","Host Connect","Button Down","Button Up","EOF"
2021-06-20 19:24:34,58.39, , , , 
2021-06-20 19:34:34,58.19, , , , 
2021-06-20 19:44:34,58.13, , , , 
2021-06-20 19:54:34,58.27, , , , 
2021-06-20 20:04:34,58.35, , , , 
2021-06-20 20:14:34,58.48, , , , 
2021-06-20 20:24:34,58.54, , , , 
2021-06-20 20:34:34,58.46, , , , 
2021-06-20 20:44:34,58.58, , , , 
2021-06-20 20:54:34,58.62, , , , 
2021-06-20 21:04:34,58.77, , , , 
2021-06-20 21:14:34,58.93, , , , 
2021-06-20 21:24:34,58.87, , , , 
2021-06-20 21:34:34,59.20, , , , 
2021-06-20 21:44:34,59.27, , , , 
2021-06-20 21:54:34,59.49, , , , 
2021-06-20 22:04:34,59.74, , , , 
2021-06-20 22:14:34,59.78, , , , 
2021-06-20 22:24:34,59.93, , , , 
2021-06-20 22:34:34,60.03, , , , 
2021-06-20 22:44:34,60.20, , , , 
2021-06-20 22:54:34,60.34, , , , 
2021-06-20 23:04:34,60.53, , , , 
2021-06-20 23:14:34,60.61, , , , 
2021-06-20 23:24:34,60.86, , , , 
2021-06-20 23:34:34,60.95, , , , 
2021-06-20 23:44:34,61.03, , , , 
2021-06-20 23:54:34,61.09, , , , 
2021-06-21 00:04:34,61.17, , , , 
2021-06-21 00:14:34,61.18, , , , 
2021-06-21 00:24:34,61.24, , , , 
2021-06-21 00:34:34,61.24, , , , 
2021-06-21 00:44:34,61.32, , , , 
2021-06-21 00:54:34,61.44, , , , 
2021-06-21 01:04:34,61.49, , , , 
2021-06-21 01:14:34,61.51, , , , 
2021-06-21 01:24:34,61.57, , , , 
2021-06-21 01:34:34,61.59, , , , 
2021-06-21 01:44:34,61.69, , , , 
2021-06-21 01:54:34,61.61, , , , 
2021-06-21 02:04:34,61.69, , , , 
2021-06-21 02:14:34,61.69, , , , 
2021-06-21 02:24:34,61.72, , , , 
2021-06-21 02:34:34,61.71, , , , 
2021-06-21 02:44:34,61.74, , , , 
2021-06-21 02:54:34,61.76, , , , 
2021-06-21 03:04:34,61.69, , , , 
2021-06-21 03:14:34,61.63, , , , 
2021-06-21 03:24:34,61.69, , , , 
2021-06-21 03:34:34,61.69, , , , 
2021-06-21 03:44:34,61.71, , , , 
2021-06-21 03:54:34,61.67, , , , 
2021-06-21 04:04:34,61.61, , , , 
2021-06-21 04:14:34,61.67, , , , 
2021-06-21 04:24:34,61.67, , , , 
2021-06-21 04:34:34,61.65, , , , 
2021-06-21 04:44:34,61.67, , , , 
2021-06-21 04:54:34,61.63, , , , 
2021-06-21 05:04:34,61.59, , , , 
2021-06-21 05:14:34,61.59, , , , 
2021-06-21 05:24:34,61.57, , , , 
2021-06-21 05:34:34,61.51, , , , 
2021-06-21 05:44:34,61.53, , , , 
2021-06-21 05:54:34,61.53, , , , 
2021-06-21 06:04:34,61.53, , , , 
2021-06-21 06:14:34,61.61, , , , 
2021-06-21 06:24:34,61.67, , , , 
2021-06-21 06:34:34,61.65, , , , 
2021-06-21 06:44:34,61.63, , , , 
2021-06-21 06:54:34,61.78, , , , 
2021-06-21 07:04:34,61.86, , , , 
2021-06-21 07:14:34,61.96, , , , 
2021-06-21 07:24:34,62.07, , , , 
2021-06-21 07:34:34,62.28, , , , 
2021-06-21 07:44:34,62.42, , , , 
2021-06-21 07:54:34,62.59, , , , 
2021-06-21 08:04:34,62.81, , , , 
2021-06-21 08:14:34,62.92, , , , 
2021-06-21 08:24:34,63.21, , , , 
2021-06-21 08:34:34,63.60, , , , 
2021-06-21 08:44:34,64.02, , , , 
2021-06-21 08:54:34,64.04, , , , 
2021-06-21 09:04:34,64.64, , , , 
2021-06-21 09:14:34,65.12, , , , 
2021-06-21 09:24:34,65.59, , , , 
2021-06-21 09:34:34,65.89, , , , 
2021-06-21 09:44:34,65.91, , , , 
2021-06-21 09:54:34,66.38, , , , 
2021-06-21 10:04:34,66.61, , , , 
2021-06-21 10:14:34,67.17, , , , 
2021-06-21 10:24:34,67.50, , , , 
2021-06-21 10:34:34,68.37, , , , 
2021-06-21 10:44:34,68.56, , , , 
2021-06-21 10:54:34,69.70, , , , 
2021-06-21 11:04:34,70.08, , , , 
2021-06-21 11:14:34,70.86, , , , 
2021-06-21 11:24:34,71.28, , , , 
2021-06-21 11:34:34,71.13, , , , 
2021-06-21 11:44:34,72.09, , , , 
2021-06-21 11:54:34,73.06, , , , 
2021-06-21 12:04:34,73.91, , , , 
2021-06-21 12:14:34,74.54, , , , 
2021-06-21 12:24:34,75.78, , , , 
2021-06-21 12:34:34,75.82, , , , 
2021-06-21 12:44:34,76.92, , , , 
2021-06-21 12:54:34,78.79, , , , 
2021-06-21 13:04:34,79.20, , , , 
2021-06-21 13:14:34,79.68, , , , 
2021-06-21 13:24:34,79.74, , , , 
2021-06-21 13:34:34,80.06, , , , 
2021-06-21 13:44:34,79.58, , , , 
2021-06-21 13:54:34,80.12, , , , 
2021-06-21 14:04:34,80.91, , , , 
2021-06-21 14:14:34,80.24, , , , 
2021-06-21 14:24:34,80.95, , , , 
2021-06-21 14:34:34,81.07, , , , 
2021-06-21 14:44:34,81.20, , , , 
2021-06-21 14:54:34,83.02, , , , 
2021-06-21 15:04:34,82.52, , , , 
2021-06-21 15:14:34,82.03, , , , 
2021-06-21 15:24:34,82.05, , , , 
2021-06-21 15:34:34,81.82, , , , 
2021-06-21 15:44:34,81.55, , , , 
2021-06-21 15:54:34,81.18, , , , 
2021-06-21 16:04:34,80.66, , , , 
2021-06-21 16:14:34,80.18, , , , 
2021-06-21 16:24:34,79.68, , , , 
2021-06-21 16:34:34,79.22, , , , 
2021-06-21 16:44:34,78.67, , , , 
2021-06-21 16:54:34,78.29, , , , 
2021-06-21 17:04:34,77.79, , , , 
2021-06-21 17:14:34,77.17, , , , 
2021-06-21 17:24:34,76.69, , , , 
2021-06-21 17:34:34,74.91, , , , 
2021-06-21 17:44:34,74.04, , , , 
2021-06-21 17:54:34,66.86, , , , 
2021-06-21 18:04:34,66.63, , , , 
2021-06-21 18:14:34,62.50, , , , 
2021-06-21 18:24:34,61.34, , , , 
2021-06-21 18:34:34,60.43, , , , 
2021-06-21 18:44:34,59.76, , , , 
2021-06-21 18:54:34,59.35, , , , 
2021-06-21 19:04:34,59.20, , , , 
2021-06-21 19:14:34,59.16, , , , 
2021-06-21 19:24:34,59.16, , , , 
2021-06-21 19:34:34,59.22, , , , 
2021-06-21 19:44:34,59.20, , , , 
2021-06-21 19:54:34,59.18, , , , 
2021-06-21 20:04:34,59.22, , , , 
2021-06-21 20:14:34,59.10, , , , 
2021-06-21 20:24:34,59.02, , , , 
2021-06-21 20:34:34,58.98, , , , 
2021-06-21 20:44:34,58.93, , , , 
2021-06-21 20:54:34,59.02, , , , 
2021-06-21 21:04:34,59.10, , , , 
2021-06-21 21:14:34,59.10, , , , 
2021-06-21 21:24:34,59.29, , , , 
2021-06-21 21:34:34,59.37, , , , 
2021-06-21 21:44:34,59.39, , , , 
2021-06-21 21:54:34,59.50, , , , 
2021-06-21 22:04:34,59.56, , , , 
2021-06-21 22:14:34,59.70, , , , 
2021-06-21 22:24:34,59.78, , , , 
2021-06-21 22:34:34,60.01, , , , 
2021-06-21 22:44:34,59.97, , , , 
2021-06-21 22:54:34,60.20, , , , 
2021-06-21 23:04:34,60.34, , , , 
2021-06-21 23:14:34,60.45, , , , 
2021-06-21 23:24:34,60.53, , , , 
2021-06-21 23:34:34,60.61, , , , 
2021-06-21 23:44:34,60.66, , , , 
2021-06-21 23:54:34,60.70, , , , 
2021-06-22 00:04:34,60.76, , , , 
2021-06-22 00:14:34,60.80, , , , 
2021-06-22 00:24:34,60.82, , , , 
2021-06-22 00:34:34,60.89, , , , 
2021-06-22 00:44:34,60.89, , , , 
2021-06-22 00:54:34,60.93, , , , 
2021-06-22 01:04:34,60.91, , , , 
2021-06-22 01:14:34,60.89, , , , 
2021-06-22 01:24:34,60.95, , , , 
2021-06-22 01:34:34,61.03, , , , 
2021-06-22 01:44:34,61.03, , , , 
2021-06-22 01:54:34,61.09, , , , 
2021-06-22 02:04:34,61.17, , , , 
2021-06-22 02:14:34,61.18, , , , 
2021-06-22 02:24:34,61.26, , , , 
2021-06-22 02:34:34,61.42, , , , 
2021-06-22 02:44:34,61.51, , , , 
2021-06-22 02:54:34,61.55, , , , 
2021-06-22 03:04:34,61.61, , , , 
2021-06-22 03:14:34,61.59, , , , 
2021-06-22 03:24:34,61.51, , , , 
2021-06-22 03:34:34,61.53, , , , 
2021-06-22 03:44:34,61.63, , , , 
2021-06-22 03:54:34,61.63, , , , 
2021-06-22 04:04:34,61.61, , , , 
2021-06-22 04:14:34,61.53, , , , 
2021-06-22 04:24:34,61.55, , , , 
2021-06-22 04:34:34,61.65, , , , 
2021-06-22 04:44:34,61.67, , , , 
2021-06-22 04:54:34,61.67, , , , 
2021-06-22 05:04:34,61.63, , , , 
2021-06-22 05:14:34,61.61, , , , 
2021-06-22 05:24:34,61.69, , , , 
2021-06-22 05:34:34,61.61, , , , 
2021-06-22 05:44:34,61.65, , , , 
2021-06-22 05:54:34,61.61, , , , 
2021-06-22 06:04:34,61.71, , , , 
2021-06-22 06:14:34,61.74, , , , 
2021-06-22 06:24:34,61.74, , , , 
2021-06-22 06:34:34,61.92, , , , 
2021-06-22 06:44:34,61.82, , , , 
2021-06-22 06:54:34,62.05, , , , 
2021-06-22 07:04:34,62.09, , , , 
2021-06-22 07:14:34,62.17, , , , 
2021-06-22 07:24:34,62.23, , , , 
2021-06-22 07:34:34,62.28, , , , 
2021-06-22 07:44:34,62.40, , , , 
2021-06-22 07:54:34,62.48, , , , 
2021-06-22 08:04:34,62.61, , , , 
2021-06-22 08:14:34,62.73, , , , 
2021-06-22 08:24:34,62.96, , , , 
2021-06-22 08:34:34,63.13, , , , 
2021-06-22 08:44:34,63.23, , , , 
2021-06-22 08:54:34,63.37, , , , 
2021-06-22 09:04:34,63.56, , , , 
2021-06-22 09:14:34,63.73, , , , 
2021-06-22 09:24:34,64.02, , , , 
2021-06-22 09:34:34,64.22, , , , 
2021-06-22 09:44:34,64.58, , , , 
2021-06-22 09:54:34,65.30, , , , 
2021-06-22 10:04:34,65.06, , , , 
2021-06-22 10:14:34,65.43, , , , 
2021-06-22 10:24:34,65.30, , , , 
2021-06-22 10:34:34,65.49, , , , 
2021-06-22 10:44:34,65.53, , , , 
2021-06-22 10:54:34,65.70, , , , 
2021-06-22 11:04:34,66.05, , , , 
2021-06-22 11:14:34,66.78, , , , 
2021-06-22 11:24:34,67.32, , , , 
2021-06-22 11:34:34,68.06, , , , 
2021-06-22 11:44:34,68.46, , , , 
2021-06-22 11:54:34,68.75, , , , 
2021-06-22 12:04:34,69.22, , , , 
2021-06-22 12:14:34,69.45, , , , 
2021-06-22 12:24:34,70.01, , , , 
2021-06-22 12:34:34,70.91, , , , 
2021-06-22 12:44:34,72.77, , , , 
2021-06-22 12:54:34,74.87, , , , 
2021-06-22 13:04:34,77.48, , , , 
2021-06-22 13:14:34,79.85, , , , 
2021-06-22 13:24:34,80.88, , , , 
2021-06-22 13:34:34,83.13, , , , 
2021-06-22 13:44:34,85.57, , , , 
2021-06-22 13:54:34,87.17, , , , 
2021-06-22 14:04:34,88.50, , , , 
2021-06-22 14:14:34,88.83, , , , 
2021-06-22 14:24:34,90.18, , , , 
2021-06-22 14:34:34,90.70, , , , 
2021-06-22 14:44:34,90.93, , , , 
2021-06-22 14:54:34,91.61, , , , 
2021-06-22 15:04:34,91.18, , , , 
2021-06-22 15:14:34,91.36, , , , 
2021-06-22 15:24:34,91.57, , , , 
2021-06-22 15:34:34,91.67, , , , 
2021-06-22 15:44:34,87.56, , , , 
2021-06-22 15:54:34,84.79, , , , 
2021-06-22 16:04:34,82.52, , , , 
2021-06-22 16:14:34,80.49, , , , 
2021-06-22 16:24:34,78.71, , , , 
2021-06-22 16:34:34,77.30, , , , 
2021-06-22 16:44:34,76.05, , , , 
2021-06-22 16:54:34,74.89, , , , 
2021-06-22 17:04:34,74.06, , , , 
2021-06-22 17:14:34,73.19, , , , 
2021-06-22 17:24:34,72.30, , , , 
2021-06-22 17:34:34,71.67, , , , 
2021-06-22 17:44:34,69.50, , , , 
2021-06-22 17:54:34,69.85, , , , 
2021-06-22 18:04:34,63.91, , , , 
2021-06-22 18:14:34,62.71, , , , 
2021-06-22 18:24:34,62.25, , , , 
2021-06-22 18:34:34,61.69, , , , 
2021-06-22 18:44:34,61.11, , , , 
2021-06-22 18:54:34,60.99, , , , 
2021-06-22 19:04:34,60.62, , , , 
2021-06-22 19:14:34,60.32, , , , 
2021-06-22 19:24:34,60.24, , , , 
2021-06-22 19:34:34,60.06, , , , 
2021-06-22 19:44:34,60.10, , , , 
2021-06-22 19:54:34,60.03, , , , 
2021-06-22 20:04:34,59.93, , , , 
2021-06-22 20:14:34,59.91, , , , 
2021-06-22 20:24:34,59.89, , , , 
2021-06-22 20:34:34,59.78, , , , 
2021-06-22 20:44:34,59.79, , , , 
2021-06-22 20:54:34,59.81, , , , 
2021-06-22 21:04:34,59.83, , , , 
2021-06-22 21:14:34,59.89, , , , 
2021-06-22 21:24:34,59.83, , , , 
2021-06-22 21:34:34,59.74, , , , 
2021-06-22 21:44:34,59.66, , , , 
2021-06-22 21:54:34,59.47, , , , 
2021-06-22 22:04:34,59.41, , , , 
2021-06-22 22:14:34,59.25, , , , 
2021-06-22 22:24:34,59.12, , , , 
2021-06-22 22:34:34,59.08, , , , 
2021-06-22 22:44:34,59.10, , , , 
2021-06-22 22:54:34,59.10, , , , 
2021-06-22 23:04:34,59.14, , , , 
2021-06-22 23:14:34,59.18, , , , 
2021-06-22 23:24:34,59.12, , , , 
2021-06-22 23:34:34,59.35, , , , 
2021-06-22 23:44:34,59.52, , , , 
2021-06-22 23:54:34,59.70, , , , 
2021-06-23 00:04:34,59.89, , , , 
2021-06-23 00:14:34,60.01, , , , 
2021-06-23 00:24:34,60.10, , , , 
2021-06-23 00:34:34,60.22, , , , 
2021-06-23 00:44:34,60.32, , , , 
2021-06-23 00:54:34,60.45, , , , 
2021-06-23 01:04:34,60.57, , , , 
2021-06-23 01:14:34,60.57, , , , 
2021-06-23 01:24:34,60.66, , , , 
2021-06-23 01:34:34,60.64, , , , 
2021-06-23 01:44:34,60.82, , , , 
2021-06-23 01:54:34,60.88, , , , 
2021-06-23 02:04:34,60.88, , , , 
2021-06-23 02:14:34,60.91, , , , 
2021-06-23 02:24:34,61.03, , , , 
2021-06-23 02:34:34,61.11, , , , 
2021-06-23 02:44:34,61.03, , , , 
2021-06-23 02:54:34,61.03, , , , 
2021-06-23 03:04:34,61.03, , , , 
2021-06-23 03:14:34,61.15, , , , 
2021-06-23 03:24:34,61.07, , , , 
2021-06-23 03:34:34,61.07, , , , 
2021-06-23 03:44:34,61.05, , , , 
2021-06-23 03:54:34,61.05, , , , 
2021-06-23 04:04:34,61.05, , , , 
2021-06-23 04:14:34,61.05, , , , 
2021-06-23 04:24:34,61.07, , , , 
2021-06-23 04:34:34,61.11, , , , 
2021-06-23 04:44:34,61.09, , , , 
2021-06-23 04:54:34,61.05, , , , 
2021-06-23 05:04:34,61.03, , , , 
2021-06-23 05:14:34,61.07, , , , 
2021-06-23 05:24:34,61.09, , , , 
2021-06-23 05:34:34,61.07, , , , 
2021-06-23 05:44:34,61.03, , , , 
2021-06-23 05:54:34,61.05, , , , 
2021-06-23 06:04:34,60.99, , , , 
2021-06-23 06:14:34,61.17, , , , 
2021-06-23 06:24:34,61.17, , , , 
2021-06-23 06:34:34,61.20, , , , 
2021-06-23 06:44:34,61.30, , , , 
2021-06-23 06:54:34,61.42, , , , 
2021-06-23 07:04:34,61.61, , , , 
2021-06-23 07:14:34,61.74, , , , 
2021-06-23 07:24:34,61.90, , , , 
2021-06-23 07:34:34,62.05, , , , 
2021-06-23 07:44:34,62.19, , , , 
2021-06-23 07:54:34,62.54, , , , 
2021-06-23 08:04:34,62.71, , , , 
2021-06-23 08:14:34,62.98, , , , 
2021-06-23 08:24:34,63.40, , , , 
2021-06-23 08:34:34,63.73, , , , 
2021-06-23 08:44:34,64.14, , , , 
2021-06-23 08:54:34,64.52, , , , 
2021-06-23 09:04:34,64.78, , , , 
2021-06-23 09:14:34,65.10, , , , 
2021-06-23 09:24:34,65.49, , , , 
2021-06-23 09:34:34,65.91, , , , 
2021-06-23 09:44:34,66.26, , , , 
2021-06-23 09:54:34,66.74, , , , 
2021-06-23 10:04:34,67.30, , , , 
2021-06-23 10:14:34,68.10, , , , 
2021-06-23 10:24:34,69.33, , , , 
2021-06-23 10:34:34,70.01, , , , 
2021-06-23 10:44:34,70.88, , , , 
2021-06-23 10:54:34,71.94, , , , 
2021-06-23 11:04:34,73.08, , , , 
2021-06-23 11:14:34,74.22, , , , 
2021-06-23 11:24:34,75.37, , , , 
2021-06-23 11:34:34,76.51, , , , 
2021-06-23 11:44:34,77.32, , , , 
2021-06-23 11:54:34,78.44, , , , 
2021-06-23 12:04:34,79.31, , , , 
2021-06-23 12:14:34,79.31, , , , 
2021-06-23 12:24:34,79.89, , , , 
2021-06-23 12:34:34,80.84, , , , 
2021-06-23 12:44:34,83.17, , , , 
2021-06-23 12:54:34,84.68, , , , 
2021-06-23 13:04:34,87.52, , , , 
2021-06-23 13:14:34,88.35, , , , 
2021-06-23 13:24:34,88.23, , , , 
2021-06-23 13:34:34,88.13, , , , 
2021-06-23 13:44:34,87.29, , , , 
2021-06-23 13:54:34,86.67, , , , 
2021-06-23 14:04:34,86.74, , , , 
2021-06-23 14:14:34,86.49, , , , 
2021-06-23 14:24:34,86.36, , , , 
2021-06-23 14:34:34,87.11, , , , 
2021-06-23 14:44:34,88.17, , , , 
2021-06-23 14:54:34,87.30, , , , 
2021-06-23 15:04:34,88.93, , , , 
2021-06-23 15:14:34,88.71, , , , 
2021-06-23 15:24:34,89.02, , , , 
2021-06-23 15:34:34,89.23, , , , 
2021-06-23 15:44:34,86.44, , , , 
2021-06-23 15:54:34,85.18, , , , 
2021-06-23 16:04:34,84.04, , , , 
2021-06-23 16:14:34,82.75, , , , 
2021-06-23 16:24:34,81.36, , , , 
2021-06-23 16:34:34,80.20, , , , 
2021-06-23 16:44:34,79.74, , , , 
2021-06-23 16:54:34,79.52, , , , 
2021-06-23 17:04:34,78.79, , , , 
2021-06-23 17:14:34,78.44, , , , 
2021-06-23 17:24:34,77.40, , , , 
2021-06-23 17:34:34,77.05, , , , 
2021-06-23 17:44:34,76.44, , , , 
2021-06-23 17:54:34,75.68, , , , 
2021-06-23 18:04:34,75.06, , , , 
2021-06-23 18:14:34,74.60, , , , 
2021-06-23 18:24:34,74.04, , , , 
2021-06-23 18:34:34,71.32, , , , 
2021-06-23 18:44:34,68.13, , , , 
2021-06-23 18:54:34,67.36, , , , 
2021-06-23 19:04:34,62.69, , , , 
2021-06-23 19:14:34,61.45, , , , 
2021-06-23 19:24:34,60.41, , , , 
2021-06-23 19:34:34,60.03, , , , 
2021-06-23 19:44:34,59.74, , , , 
2021-06-23 19:54:34,59.49, , , , 
2021-06-23 20:04:34,59.31, , , , 
2021-06-23 20:14:34,59.02, , , , 
2021-06-23 20:24:34,58.87, , , , 
2021-06-23 20:34:34,58.81, , , , 
2021-06-23 20:44:34,58.73, , , , 
2021-06-23 20:54:34,58.64, , , , 
2021-06-23 21:04:34,58.54, , , , 
2021-06-23 21:14:34,58.44, , , , 
2021-06-23 21:24:34,58.33, , , , 
2021-06-23 21:34:34,58.23, , , , 
2021-06-23 21:44:34,58.21, , , , 
2021-06-23 21:54:34,58.13, , , , 
2021-06-23 22:04:34,58.04, , , , 
2021-06-23 22:14:34,57.98, , , , 
2021-06-23 22:24:34,57.90, , , , 
2021-06-23 22:34:34,57.84, , , , 
2021-06-23 22:44:34,57.81, , , , 
2021-06-23 22:54:34,57.79, , , , 
2021-06-23 23:04:34,57.73, , , , 
2021-06-23 23:14:34,57.63, , , , 
2021-06-23 23:24:34,57.69, , , , 
2021-06-23 23:34:34,57.67, , , , 
2021-06-23 23:44:34,57.69, , , , 
2021-06-23 23:54:34,57.69, , , , 
2021-06-24 00:04:34,57.86, , , , 
2021-06-24 00:14:34,58.04, , , , 
2021-06-24 00:24:34,58.40, , , , 
2021-06-24 00:34:34,58.54, , , , 
2021-06-24 00:44:34,58.75, , , , 
2021-06-24 00:54:34,58.93, , , , 
2021-06-24 01:04:34,59.06, , , , 
2021-06-24 01:14:34,59.20, , , , 
2021-06-24 01:24:34,59.35, , , , 
2021-06-24 01:34:34,59.43, , , , 
2021-06-24 01:44:34,59.50, , , , 
2021-06-24 01:54:34,59.68, , , , 
2021-06-24 02:04:34,59.70, , , , 
2021-06-24 02:14:34,59.79, , , , 
2021-06-24 02:24:34,59.83, , , , 
2021-06-24 02:34:34,60.01, , , , 
2021-06-24 02:44:34,60.01, , , , 
2021-06-24 02:54:34,60.18, , , , 
2021-06-24 03:04:34,60.24, , , , 
2021-06-24 03:14:34,60.28, , , , 
2021-06-24 03:24:34,60.34, , , , 
2021-06-24 03:34:34,60.24, , , , 
2021-06-24 03:44:34,60.26, , , , 
2021-06-24 03:54:34,60.32, , , , 
2021-06-24 04:04:34,60.34, , , , 
2021-06-24 04:14:34,60.34, , , , 
2021-06-24 04:24:34,60.37, , , , 
2021-06-24 04:34:34,60.32, , , , 
2021-06-24 04:44:34,60.34, , , , 
2021-06-24 04:54:34,60.51, , , , 
2021-06-24 05:04:34,60.41, , , , 
2021-06-24 05:14:34,60.47, , , , 
2021-06-24 05:24:34,60.47, , , , 
2021-06-24 05:34:34,60.49, , , , 
2021-06-24 05:44:34,60.62, , , , 
2021-06-24 05:54:34,60.53, , , , 
2021-06-24 06:04:34,60.59, , , , 
2021-06-24 06:14:34,60.59, , , , 
2021-06-24 06:24:34,60.61, , , , 
2021-06-24 06:34:34,60.72, , , , 
2021-06-24 06:44:34,60.80, , , , 
2021-06-24 06:54:34,60.89, , , , 
2021-06-24 07:04:34,61.07, , , , 
2021-06-24 07:14:34,61.22, , , , 
2021-06-24 07:24:34,61.42, , , , 
2021-06-24 07:34:34,61.69, , , , 
2021-06-24 07:44:34,62.00, , , , 
2021-06-24 07:54:34,62.32, , , , 
2021-06-24 08:04:34,62.81, , , , 
2021-06-24 08:14:34,63.27, , , , 
2021-06-24 08:24:34,63.71, , , , 
2021-06-24 08:34:34,64.06, , , , 
2021-06-24 08:44:34,64.54, , , , 
2021-06-24 08:54:34,65.16, , , , 
2021-06-24 09:04:34,66.07, , , , 
2021-06-24 09:14:34,66.78, , , , 
2021-06-24 09:24:34,67.67, , , , 
2021-06-24 09:34:34,68.64, , , , 
2021-06-24 09:44:34,70.41, , , , 
2021-06-24 09:54:34,70.68, , , , 
2021-06-24 10:04:34,71.65, , , , 
2021-06-24 10:14:34,72.11, , , , 
2021-06-24 10:24:34,73.23, , , , 
2021-06-24 10:34:34,77.17, , , , 
2021-06-24 10:44:34,79.95, , , , 
2021-06-24 10:54:34,80.49, , , , 
2021-06-24 11:04:34,83.39, , , , 
2021-06-24 11:14:34,83.77, , , , 
2021-06-24 11:24:34,84.10, , , , 
2021-06-24 11:34:34,86.71, , , , 
2021-06-24 11:44:34,86.59, , , , 
2021-06-24 11:54:34,88.37, , , , 
2021-06-24 12:04:34,88.37, , , , 
2021-06-24 12:14:34,89.62, , , , 
2021-06-24 12:24:34,89.62, , , , 
2021-06-24 12:34:34,90.84, , , , 
2021-06-24 12:44:34,91.55, , , , 
2021-06-24 12:54:34,92.13, , , , 
2021-06-24 13:04:34,92.57, , , , 
2021-06-24 13:14:34,93.21, , , , 
2021-06-24 13:24:34,93.66, , , , 
2021-06-24 13:34:34,94.08, , , , 
2021-06-24 13:44:34,94.41, , , , 
2021-06-24 13:54:34,94.76, , , , 
2021-06-24 14:04:34,95.20, , , , 
2021-06-24 14:14:34,95.62, , , , 
2021-06-24 14:24:34,95.95, , , , 
2021-06-24 14:34:34,96.18, , , , 
2021-06-24 14:44:34,96.42, , , , 
2021-06-24 14:54:34,96.47, , , , 
2021-06-24 15:04:34,96.69, , , , 
2021-06-24 15:14:34,96.74, , , , 
2021-06-24 15:24:34,96.55, , , , 
2021-06-24 15:34:34,96.42, , , , 
2021-06-24 15:44:34,92.27, , , , 
2021-06-24 15:54:34,88.71, , , , 
2021-06-24 16:04:34,86.15, , , , 
2021-06-24 16:14:34,84.06, , , , 
2021-06-24 16:24:34,82.30, , , , 
2021-06-24 16:34:34,80.74, , , , 
2021-06-24 16:44:34,79.33, , , , 
2021-06-24 16:54:34,78.19, , , , 
2021-06-24 17:04:34,77.13, , , , 
2021-06-24 17:14:34,76.11, , , , 
2021-06-24 17:24:34,75.16, , , , 
2021-06-24 17:34:34,74.35, , , , 
2021-06-24 17:44:34,73.56, , , , 
2021-06-24 17:54:34,72.86, , , , 
2021-06-24 18:04:34,72.30, , , , 
2021-06-24 18:14:34,71.65, , , , 
2021-06-24 18:24:34,71.18, , , , 
2021-06-24 18:34:34,70.51, , , , 
2021-06-24 18:44:34,70.08, , , , 
2021-06-24 18:54:34,69.64, , , , 
2021-06-24 19:04:34,69.23, , , , 
2021-06-24 19:14:34,68.83, , , , 
2021-06-24 19:24:34,68.54, , , , 
2021-06-24 19:34:34,68.04, , , , 
2021-06-24 19:44:34,66.78, , , , 
2021-06-24 19:54:34,64.41, , , , 
2021-06-24 20:04:34,62.84, , , , 
2021-06-24 20:14:34,62.36, , , , 
2021-06-24 20:24:34,61.94, , , , 
2021-06-24 20:34:34,61.65, , , , 
2021-06-24 20:44:34,61.53, , , , 
2021-06-24 20:54:34,61.32, , , , 
2021-06-24 21:04:34,61.24, , , , 
2021-06-24 21:14:34,61.11, , , , 
2021-06-24 21:24:34,61.01, , , , 
2021-06-24 21:34:34,60.93, , , , 
2021-06-24 21:44:34,60.66, , , , 
2021-06-24 21:54:34,60.49, , , , 
2021-06-24 22:04:34,60.32, , , , 
2021-06-24 22:14:34,60.24, , , , 
2021-06-24 22:24:34,60.10, , , , 
2021-06-24 22:34:34,59.97, , , , 
2021-06-24 22:44:34,59.81, , , , 
2021-06-24 22:54:34,59.85, , , , 
2021-06-24 23:04:34,59.76, , , , 
2021-06-24 23:14:34,59.68, , , , 
2021-06-24 23:24:34,59.62, , , , 
2021-06-24 23:34:34,59.60, , , , 
2021-06-24 23:44:34,59.52, , , , 
2021-06-24 23:54:34,59.50, , , , 
2021-06-25 00:04:34,59.45, , , , 
2021-06-25 00:14:34,59.33, , , , 
2021-06-25 00:24:34,59.23, , , , 
2021-06-25 00:34:34,59.18, , , , 
2021-06-25 00:44:34,59.06, , , , 
2021-06-25 00:54:34,59.06, , , , 
2021-06-25 01:04:34,59.02, , , , 
2021-06-25 01:14:34,59.16, , , , 
2021-06-25 01:24:34,59.29, , , , 
2021-06-25 01:34:34,59.43, , , , 
2021-06-25 01:44:34,59.54, , , , 
2021-06-25 01:54:34,59.60, , , , 
2021-06-25 02:04:34,59.74, , , , 
2021-06-25 02:14:34,59.78, , , , 
2021-06-25 02:24:34,59.83, , , , 
2021-06-25 02:34:34,59.89, , , , 
2021-06-25 02:44:34,59.97, , , , 
2021-06-25 02:54:34,60.08, , , , 
2021-06-25 03:04:34,60.14, , , , 
2021-06-25 03:14:34,60.22, , , , 
2021-06-25 03:24:34,60.30, , , , 
2021-06-25 03:34:34,60.28, , , , 
2021-06-25 03:44:34,60.26, , , , 
2021-06-25 03:54:34,60.28, , , , 
2021-06-25 04:04:34,60.26, , , , 
2021-06-25 04:14:34,60.28, , , , 
2021-06-25 04:24:34,60.32, , , , 
2021-06-25 04:34:34,60.35, , , , 
2021-06-25 04:44:34,60.53, , , , 
